task_id	task_id_hex	task_name	category	repeat	membership_status	arc_locator_id	arc_locator_path	subtask_count	step_count	dialogue_count
233	00000000000000e9	Tấm Lòng Ngay Thẳng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	10	1
234	00000000000000ea	Tuần Giảng Số Nhật	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	22	1
235	00000000000000eb	Lòng Người Khó Đoán	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	11	1
236	00000000000000ec	Sơn Vũ Dục Lai	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	12	1
237	00000000000000ed	Quyết Chiến Một Trận	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	11	1
238	00000000000000ee	Nhất Niệm Chi Nhân	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	11	3
239	00000000000000ef	Thắng Bại Chưa Rõ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	11	3
240	00000000000000f0	Khánh Nguyên Đảng Cấm	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	9	1
241	00000000000000f1	Câu Chuyện Trường Ca	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	4	1
242	00000000000000f2	Trường Ca Tam Kiệt	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
243	00000000000000f3	Thăm Dò Thát Đát	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	5	1
244	00000000000000f4	Thảo Nguyên Anh Hùng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
245	00000000000000f5	Sứ Giả Kim Quốc	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	8	1
246	00000000000000f6	Cố Liêu Kỳ Tài	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
247	00000000000000f7	Công Phòng Tính Cử	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
248	00000000000000f8	Giới Hào Phương Bắc	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
249	00000000000000f9	Phân Tiến Hợp Kích	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	5	1
250	00000000000000fa	Kỵ Binh Dũng Mãnh	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
251	00000000000000fb	Hạ Chủ Hoàn Tông	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	4	1
252	00000000000000fc	Dã Tâm To Lớn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
253	00000000000000fd	Trấn Di quận vương	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
254	00000000000000fe	Lệ Binh Mạt Mã	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
255	00000000000000ff	Thu Phục Mã Tặc	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
256	0000000000000100	Yêu Đạo Huyền Hiệp	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
257	0000000000000101	Nhân Sinh Vô Thường	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
258	0000000000000102	Biên Quản Đạo Châu	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
259	0000000000000103	Biên Luyện Sứ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
260	0000000000000104	Binh Huyết	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	3	1
261	0000000000000105	Doanh Tiêu	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
262	0000000000000106	Vũ Tiết Lang	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	4	1
263	0000000000000107	Diệu Kế Bổ Đạo	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	4	1
264	0000000000000108	Lấy Một Địch Trăm	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
265	0000000000000109	Dũng Sĩ Hứa Tuấn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
266	000000000000010a	Vong Mệnh Chi Đồ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
267	000000000000010b	Chung Hữu Nhất Tử	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
268	000000000000010c	Túi Quân Hưởng (Cấp 90)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	1	1
269	000000000000010d	Thủ Lĩnh Lâu La	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
270	000000000000010e	Thủ Lĩnh Giám Công	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	08	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_08_Man_Thien_Qua_Hai.md	1	2	1
271	000000000000010f	Thợ Cả	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
272	0000000000000110	Thợ Săn Dã Nhân	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
273	0000000000000111	Trừng Trị Giám Công	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
274	0000000000000112	Bạo Lực Man Diên	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
275	0000000000000113	Quân Doanh Bổ Cấp	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
276	0000000000000114	Bức Thư Nhà	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
277	0000000000000115	Diệt Trừ Chuột Núi	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
278	0000000000000116	Hái Thuốc	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
279	0000000000000117	Tìm Nghĩa Quân	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
280	0000000000000118	Câu Cá	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
281	0000000000000119	Tuyết Hồn Châu	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
282	000000000000011a	Chi Lan	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
283	000000000000011b	Bạch Cốt Chùy	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
284	000000000000011c	Tiền Xu Cổ	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
285	000000000000011d	Tim Cá Sấu Chúa	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
286	000000000000011e	Hoa Tặc	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
287	000000000000011f	Nhị Đương Gia	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
288	0000000000000120	Trừng Phạt	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	0	0	0
289	0000000000000121	Tiên Nhũ Linh Thạch	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
290	0000000000000122	Luyện Võ (Sơ)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	5	1
291	0000000000000123	Gặp Họa	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	9	1
292	0000000000000124	Nghìn Cân Treo Sợi Tóc	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	11	1
293	0000000000000125	Lang Bạt Kỳ Hồ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	7	1
294	0000000000000126	Man Thiên Quá Hải	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	10	3
295	0000000000000127	Tại Thủy Nhất Phương	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	10	3
296	0000000000000128	Mưa Thuận Gió Hòa	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	8	1
297	0000000000000129	Nhiệm Trọng Đạo Viễn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	9	1
298	000000000000012a	Ám Lưu Dũng Động	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	8	1
299	000000000000012b	Thập Vạn Hỏa Cấp	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	7	1
300	000000000000012c	Binh Nhung Tương Kiến	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	10	0
301	000000000000012d	Túy Tăng	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
302	000000000000012e	Luyện Võ (Trung)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	5	1
303	000000000000012f	Tiền Tiêu	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	5	1
304	0000000000000130	Trùng Dương Cố Cư	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	4	1
305	0000000000000131	Tiêu Diệt Hắc Phong Trại	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	4	1
306	0000000000000132	Đại Vũ Đài	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
307	0000000000000133	Phục Ngưu Sơn Trang	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	2	1
308	0000000000000134	Thế Chân Vạc	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	4	1
309	0000000000000135	Thần Thú Xi Vưu	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	4	1
310	0000000000000136	Nội Gián	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	5	1
311	0000000000000137	Vụ Mất Tích Bí Ẩn	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	5	1
312	0000000000000138	Trộm Đêm	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	3	1
313	0000000000000139	Tuyệt Sát Chi Kiếp	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	9	1
314	000000000000013a	Phương Thảo Mê Tung	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	10	1
315	000000000000013b	Thâm Nhập Cổ Huyệt	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	10	1
316	000000000000013c	Cổ Thuật Thần Bí	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	9	3
317	000000000000013d	Cải Tử Hồi Sinh	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	9	1
318	000000000000013e	Hổ Khẩu Lịch Hiểm	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	8	1
319	000000000000013f	Trừng Trị Tham Quan	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	9	1
320	0000000000000140	Phong Vũ Tiền Dạ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	09	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_09_Dai_Ly_Ky_An.md	1	12	3
321	0000000000000141	Ô Man Chi Chướng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	10	1
322	0000000000000142	Bỉ Ngạn Phương Hoa	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	7	1
323	0000000000000143	Mật thám Tát Mãn Giáo	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	3	1
324	0000000000000144	Hắc Mễ Oa Oa	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
325	0000000000000145	Thu Thí Văn Khảo	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	3	1
326	0000000000000146	Tình Ý Vô Giá	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
327	0000000000000147	Thiện Ác Hữu Báo	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
328	0000000000000148	Giải Cứu Thương Khách	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
329	0000000000000149	Khương Thị Phụ Tử	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
330	000000000000014a	Thử Hận Miên Miên	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	5	1
331	000000000000014b	Lòng Người Khó Lường	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
332	000000000000014c	Cẩm Nang Thần Bí	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	4	1
333	000000000000014d	Cổ Họa (Hằng ngày - Sơ)	Hằng ngày	1	UNCLASSIFIED			1	2	1
334	000000000000014e	Cổ Họa (Hằng ngày)	Hằng ngày	1	UNCLASSIFIED			1	2	1
335	000000000000014f	Cấm Địa (Sơ)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
336	0000000000000150	Cấm Địa (trung)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
337	0000000000000151	Cổ Họa (Chính tuyến - Sơ)	Cốt truyện	1	UNCLASSIFIED			1	2	1
338	0000000000000152	Cổ Họa (Chính tuyến)	Cốt truyện	1	UNCLASSIFIED			1	2	1
339	0000000000000153	"""Bách Xích Kinh"""	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	3	1
340	0000000000000154	Võ Mục Di Thư (cấp 110)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	3	1
341	0000000000000155	Quỷ Cốc Đạo Thuật (cấp 110)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	3	1
342	0000000000000156	Chúc tết	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	11	1
343	0000000000000157	Túi Quân Hưởng (cấp 110)	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	1	1
344	0000000000000158	Sư Đồ Truyền Công	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
345	0000000000000159	Nghi Chủng - Đồng Đội	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
346	000000000000015a	Người Mất Tích - đồng đội	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
347	000000000000015b	Trốn Chạy - đồng đội	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
348	000000000000015c	Túy Tăng - đồng đội	Nhiệm vụ chính tuyến	1	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
349	000000000000015d	Trở Lại	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
350	000000000000015e	Giúp Bằng Hữu Trở Lại	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	2	1
351	000000000000015f	Hướng Dẫn Tranh Đoạt Lãnh Thổ	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	6	1
352	0000000000000160	Du Long Kinh Phượng	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	10	102	10
353	0000000000000161	Bố Y Tình	Nhiệm vụ chính tuyến	0	LOCATOR_LISTED	10	migration/source_corpus/02_Narrative_Book/01_Chinh_Tuyen/Arc_10_Vong_Long_Son_Bac_Phat.md	1	5	1
